# TOTAL_ITERATIONS=10,PER_ITERATION=10,KEEP=2
Influenza A Virus Replication Cycle,0.05,612.488888888889,628.5503073718439,674.3538256363352,674.3538256363352,934.6284913305711,934.6284913305711,934.6284913305711,934.6284913305711,941.894962578256,941.894962578256,941.894962578256
Influenza A Virus Replication Cycle,0.05,555.0976190476194,728.1774198885678,728.1774198885678,728.1774198885678,819.3798193667509,819.3798193667509,854.8636027564311,878.7242228717486,898.4923114118927,898.4923114118927,898.4923114118927
Influenza A Virus Replication Cycle,0.05,270.453125,637.6388024397033,661.458868667831,680.5818591139084,680.5818591139084,680.5818591139084,680.5818591139084,705.7084894843617,727.5799778872936,727.5799778872936,806.3633013700244
Influenza A Virus Replication Cycle,0.05,282.01309523809533,639.8331689946064,639.8331689946064,663.3119841148882,730.7420634920641,730.7420634920641,741.9597222222221,741.9597222222221,741.9597222222221,748.2345238095237,748.2345238095237
Influenza A Virus Replication Cycle,0.05,245.30391203703658,694.7952882008761,804.733545871023,872.7630324157236,872.7630324157236,872.7630324157236,872.7630324157236,872.7630324157236,872.7630324157236,897.2860348622627,900.9000950681798
Influenza A Virus Replication Cycle,0.05,628.6492063492063,747.4121974573483,747.4121974573483,800.0008096359142,1022.4680702817273,1086.47536744524,1086.47536744524,1086.47536744524,1086.47536744524,1126.5676811945602,1132.6776821327348
Influenza A Virus Replication Cycle,0.05,611.7166666666673,698.6564980158732,722.7643229166666,799.6411364661334,961.7536896856753,961.7536896856753,961.7536896856753,961.7536896856753,961.7536896856753,979.2614770673915,979.2614770673916
Influenza A Virus Replication Cycle,0.05,280.8208333333334,547.4283011148685,586.0618906722768,598.4403087472351,724.8313607599905,724.8313607599905,733.5835494111642,781.18214601232,781.18214601232,781.18214601232,781.18214601232
Influenza A Virus Replication Cycle,0.05,318.81666666666666,565.5833228317166,665.3564343459709,681.0790269476737,689.0339030328171,689.0339030328171,742.5603839636061,879.8028337305079,953.7117166468819,953.7117166468819,953.7117166468819
Influenza A Virus Replication Cycle,0.05,256.9002380952377,657.6973379702742,715.6389546936846,911.2461624851862,911.2461624851862,931.0549909037944,948.5684662115408,948.5684662115408,948.5684662115408,948.5684662115408,948.5684662115408
Influenza A Virus Replication Cycle,0.05,671.4865079365064,767.6600865144021,767.6600865144021,846.3492991539492,915.9130842326186,920.7935762557129,920.7935762557129,924.8027690211296,924.8027690211296,924.8027690211296,924.8027690211296
Influenza A Virus Replication Cycle,0.05,524.9301587301592,623.6821710268473,682.2266611723167,797.0619448030026,797.0619448030026,797.0619448030026,797.0619448030026,847.9387995421013,847.9387995421013,847.9387995421013,847.9387995421013
Influenza A Virus Replication Cycle,0.05,273.09583333333325,699.1059865199132,757.7547685899518,757.7547685899518,798.9704292132208,847.4456204812117,879.9084351033848,879.9084351033848,879.9084351033848,948.2965874042421,948.2965874042421
Influenza A Virus Replication Cycle,0.05,277.4991666666667,566.9946428571433,864.3798518281077,878.3621031496855,878.3621031496855,902.8597921887877,907.5630679810824,907.5630679810824,915.427197441322,915.427197441322,915.427197441322
Influenza A Virus Replication Cycle,0.05,233.99888888888844,573.13443251433,701.0309280152738,701.0309280152738,746.034251402228,780.2263489316821,780.2263489316821,857.9856365218877,876.3472689651554,876.3472689651554,876.3472689651554
Influenza A Virus Replication Cycle,0.05,572.8555555555567,667.4728649850349,711.6522955537831,767.7913848472435,790.6125338825296,846.6834705079018,912.9683629809412,912.9683629809412,914.2977743344002,979.2348595065348,979.2348595065348
Influenza A Virus Replication Cycle,0.1,591.0126984126993,680.7666656040486,680.7666656040486,680.7666656040486,680.7666656040486,680.7666656040486,806.4452656147544,817.8608047725959,900.0196148540894,900.0196148540895,900.0196148540895
Influenza A Virus Replication Cycle,0.1,290.2916666666667,691.1534126984129,691.1534126984129,745.137321412021,1173.9589843750005,1173.9589843750005,1178.2474609375001,1178.2474609375001,1178.2474609375001,1178.2474609375001,1178.2474609375001
Influenza A Virus Replication Cycle,0.1,289.49880952380954,574.7949845539429,928.8600796500257,928.8600796500257,928.8600796500257,988.4768525481859,998.7443336518849,998.7443336518849,1023.7038835830252,1023.7038835830252,1060.3856766801237
Influenza A Virus Replication Cycle,0.1,241.96333333333286,625.0678014686098,625.0678014686098,625.0678014686098,625.0678014686098,625.0678014686098,638.2121556646597,638.2121556646597,770.46832110755,890.3439827078563,890.3439827078563
Influenza A Virus Replication Cycle,0.1,644.4916666666658,861.9748013225616,956.7107947117632,956.7107947117632,956.7107947117632,956.7107947117632,1049.9335940602127,1049.9335940602127,1049.9335940602127,1049.9335940602127,1056.42976190476
Influenza A Virus Replication Cycle,0.1,558.6742857142867,757.3980601104445,757.3980601104445,971.6929910705231,971.6929910705231,971.6929910705231,971.6929910705231,971.6929910705231,971.6929910705231,971.6929910705231,971.6929910705231
Influenza A Virus Replication Cycle,0.1,274.1887152777779,916.812250322494,925.6432302360321,925.6432302360321,1028.064195212742,1028.064195212742,1028.064195212742,1028.064195212742,1028.064195212742,1028.064195212742,1028.064195212742
Influenza A Virus Replication Cycle,0.1,284.9916666666666,765.3789808751761,879.8344622528591,879.8344622528591,879.8344622528591,1066.0611111111114,1103.4409722222213,1103.4409722222213,1103.4409722222213,1103.4409722222213,1103.4409722222213
Influenza A Virus Replication Cycle,0.1,232.77733072916615,723.5527770478081,723.5527770478081,723.5527770478081,933.0640818827496,933.0640818827496,937.8448597609043,937.8448597609043,937.8448597609043,937.8448597609043,937.8448597609043
Influenza A Virus Replication Cycle,0.1,612.488888888889,834.5418856448806,879.8051306406655,896.1640790470658,896.1640790470658,896.1640790470658,896.1640790470658,896.1640790470658,896.1640790470658,1017.0370032599918,1017.0370032599918
Influenza A Virus Replication Cycle,0.1,555.0976190476194,661.6370133124036,661.6370133124036,677.3329467149086,740.9780588281291,817.3686316647722,817.3686316647722,966.8498241995339,966.8498241995339,966.8498241995339,966.8498241995339
Influenza A Virus Replication Cycle,0.1,270.453125,506.2965926018888,777.1814972875625,777.1814972875625,777.1814972875625,777.1814972875625,856.2994202662918,864.3126722803461,864.3126722803461,864.3126722803461,864.3126722803461
Influenza A Virus Replication Cycle,0.1,282.01309523809533,526.4278684638565,862.6398121212108,939.7309188300095,961.9656496347336,1006.055659984313,1029.1809634616084,1032.6051464681445,1033.3523920330372,1033.3523920330372,1033.3523920330372
Influenza A Virus Replication Cycle,0.1,245.30391203703658,502.12251044772796,620.3583572173294,620.3583572173294,784.7928453656978,932.0461796954642,941.9539015399005,941.9539015399005,941.9539015399005,941.9539015399005,975.3792905100614
Influenza A Virus Replication Cycle,0.1,628.6492063492063,768.0011531016331,804.0957754030266,873.5455654078455,873.5455654078455,925.5890409982813,1032.1875795475735,1046.6283856548703,1046.6283856548703,1046.6283856548703,1046.6283856548703
Influenza A Virus Replication Cycle,0.1,611.7166666666673,705.8087974341748,745.6093961470534,745.6093961470534,820.4998891120474,854.3196455625886,854.3196455625886,854.3196455625886,854.3196455625886,854.3196455625886,854.3196455625886
Influenza A Virus Replication Cycle,0.1,280.8208333333334,824.4519797012375,997.3931379436308,1006.4337789002377,1006.4337789002377,1006.4337789002377,1006.4337789002377,1123.3073664852554,1123.3073664852554,1140.5563279837277,1140.5563279837277
Influenza A Virus Replication Cycle,0.1,318.81666666666666,558.125,818.0268145496652,885.4831186450865,973.8289452579354,973.8289452579354,982.2883522615475,1058.69243664866,1058.69243664866,1087.5012345679015,1087.5012345679015
Influenza A Virus Replication Cycle,0.1,256.9002380952377,614.7551205924327,781.9420095088599,781.9420095088599,781.9420095088599,781.9420095088599,781.9420095088599,809.6746243498422,809.6746243498422,830.6505382359611,904.0330687462206
Influenza A Virus Replication Cycle,0.1,671.4865079365064,961.8980936793502,961.8980936793502,961.8980936793502,961.8980936793502,961.8980936793502,961.8980936793502,961.8980936793502,978.6539665270154,978.6539665270154,993.3586333093953
Influenza A Virus Replication Cycle,0.1,524.9301587301592,675.9605316124552,716.6126551042462,736.866865039584,897.1212157355415,897.1212157355415,1012.7295372868035,1012.7295372868035,1012.7295372868036,1012.7295372868036,1012.7295372868036
Influenza A Virus Replication Cycle,0.1,273.09583333333325,607.8617621521852,726.0377704476867,791.0839335374294,924.4856327763313,951.7248685723154,951.7248685723154,951.7248685723154,951.7248685723154,951.7248685723154,951.7248685723154
Influenza A Virus Replication Cycle,0.1,277.4991666666667,675.9167464169459,722.6487319896871,1087.2221120756667,1087.2221120756667,1087.2221120756667,1087.2221120756667,1087.2221120756667,1087.2221120756667,1087.2221120756667,1087.2221120756667
Influenza A Virus Replication Cycle,0.1,233.99888888888844,756.1522013705172,865.1612165771579,897.871494513311,897.871494513311,897.871494513311,897.871494513311,897.871494513311,897.871494513311,897.871494513311,914.3485748609955
Influenza A Virus Replication Cycle,0.1,572.8555555555567,572.8555555555567,799.0470737549971,799.0470737549971,885.0982167050576,904.5666663306065,904.5666663306065,904.5666663306065,904.5666663306065,904.5666663306065,904.5666663306065
Influenza A Virus Replication Cycle,0.2,591.0126984126993,685.1933333333329,685.1933333333329,1049.7150453333331,1049.7150453333331,1049.7150453333331,1049.7150453333331,1049.7150453333331,1049.7150453333331,1049.7150453333331,1049.7150453333331
Influenza A Virus Replication Cycle,0.2,290.2916666666667,783.2455440160134,783.2455440160134,844.4611325137843,966.9176729572828,966.9176729572828,966.9176729572828,966.9176729572828,966.9176729572828,966.9176729572828,966.9176729572828
Influenza A Virus Replication Cycle,0.2,289.49880952380954,518.8537958338753,789.3845638698999,826.985833526162,884.523681640625,885.6914119169695,885.6914119169695,885.6914119169695,885.6914119169695,885.6914119169695,905.9122728052164
Influenza A Virus Replication Cycle,0.2,241.96333333333286,1013.3166666666666,1013.3166666666666,1013.3166666666666,1013.3166666666666,1013.3166666666666,1013.3166666666666,1082.0116464370005,1082.0116464370005,1082.0116464370005,1082.0116464370005
Influenza A Virus Replication Cycle,0.2,644.4916666666658,788.861077058105,822.782606866888,970.8499127842966,970.8499127842966,970.8499127842966,970.8499127842966,970.8499127842966,970.8499127842966,976.6107784883687,976.6107784883687
Influenza A Virus Replication Cycle,0.2,558.6742857142867,919.7103184004148,919.7103184004148,919.7103184004148,919.7103184004148,919.7103184004148,919.7103184004148,1092.9023260422073,1105.4115311175126,1151.387476051645,1151.387476051645
Influenza A Virus Replication Cycle,0.2,274.1887152777779,611.1378882564085,635.3540816326547,702.469883183875,702.469883183875,702.469883183875,702.469883183875,702.469883183875,1037.2699652777785,1037.2699652777785,1037.2699652777785
Influenza A Virus Replication Cycle,0.2,284.9916666666666,654.4564471879288,837.3718876902991,894.7745427383694,946.792564790513,946.792564790513,946.792564790513,1017.3570593315317,1017.3570593315317,1027.3775648857213,1027.3775648857213
Influenza A Virus Replication Cycle,0.2,232.77733072916615,688.9345452065127,910.7533759752827,910.7533759752827,910.7533759752827,910.7533759752827,910.7533759752827,948.9336328536438,948.9336328536438,948.9336328536438,948.9336328536438
Influenza A Virus Replication Cycle,0.2,612.488888888889,874.3366809895027,973.3482164923417,1019.282778184465,1019.282778184465,1019.282778184465,1038.5654226077932,1038.5654226077932,1038.5654226077932,1038.5654226077932,1038.5654226077932
Influenza A Virus Replication Cycle,0.2,555.0976190476194,757.8442304594505,797.8346140214182,797.8346140214182,905.7948037658791,905.7948037658791,1074.1567396666642,1074.1567396666642,1074.1567396666642,1074.1567396666642,1074.1567396666642
Influenza A Virus Replication Cycle,0.2,270.453125,699.8061482130753,747.6960283533502,898.8215333183117,898.8215333183117,898.8215333183117,898.8215333183117,970.6670021757581,970.6670021757581,978.5181277306522,998.6093009829949
Influenza A Virus Replication Cycle,0.2,282.01309523809533,779.9583932067459,963.0087301587281,963.0087301587281,963.0087301587281,963.0087301587281,1011.8796130158744,1075.2291015625005,1114.1099152971408,1125.3579264747825,1125.3579264747825
Influenza A Virus Replication Cycle,0.2,245.30391203703658,928.8424638898662,944.2153420435108,1066.8472752028201,1066.8472752028201,1066.8472752028201,1066.8472752028201,1066.8472752028201,1066.8472752028201,1066.8472752028201,1066.8472752028201
Influenza A Virus Replication Cycle,0.2,628.6492063492063,705.682192125279,986.1471552075591,1066.52611111111,1066.52611111111,1066.52611111111,1066.52611111111,1066.52611111111,1066.52611111111,1066.52611111111,1066.52611111111
Influenza A Virus Replication Cycle,0.2,611.7166666666673,830.99815728617,896.7262023012543,945.4948548003791,1012.8982120254631,1041.2119935971787,1041.2119935971787,1065.613027258899,1069.500920062269,1069.500920062269,1069.500920062269
Influenza A Virus Replication Cycle,0.2,280.8208333333334,810.9719264505976,877.3565757485744,877.3565757485744,978.883575361889,978.883575361889,978.883575361889,978.883575361889,1031.6351441010336,1031.6351441010336,1031.6351441010336
Influenza A Virus Replication Cycle,0.2,318.81666666666666,850.4898015717386,1073.4678904215493,1073.4678904215493,1073.4678904215493,1073.4678904215493,1073.4678904215493,1073.4678904215493,1083.2402263374483,1127.682098765433,1127.682098765433
Influenza A Virus Replication Cycle,0.2,256.9002380952377,910.9247689176198,910.9247689176198,921.1182171347886,1068.8681436846086,1068.8681436846086,1068.8681436846086,1068.8681436846086,1068.8681436846086,1068.8681436846086,1068.8681436846086
Influenza A Virus Replication Cycle,0.2,671.4865079365064,920.8449826634577,920.8449826634577,920.8449826634577,920.8449826634577,920.8449826634577,920.8449826634577,920.8449826634577,927.5651323548153,927.5651323548153,927.5651323548153
Influenza A Virus Replication Cycle,0.2,524.9301587301592,588.7765908257236,878.7612371400205,881.5943689290036,935.5241995054597,993.7828146234044,993.7828146234044,1029.6900516237276,1029.6900516237276,1039.069556785991,1039.069556785991
Influenza A Virus Replication Cycle,0.2,273.09583333333325,649.2323639436247,763.5621194290616,961.9527194784976,1042.9694352704853,1042.9694352704853,1042.9694352704853,1042.9694352704853,1042.9694352704853,1042.9694352704853,1042.9694352704853
Influenza A Virus Replication Cycle,0.2,277.4991666666667,844.7307550128635,844.7307550128635,890.3519907152345,1121.0055606060594,1121.0055606060594,1121.0055606060594,1121.0055606060594,1121.0055606060594,1121.0055606060594,1121.0055606060594
Influenza A Virus Replication Cycle,0.2,233.99888888888844,540.6787294436642,763.030515895706,763.030515895706,886.3392843617071,886.3392843617071,926.069386574074,957.55324605306,958.7577415674807,958.7577415674807,958.7577415674807
Influenza A Virus Replication Cycle,0.2,572.8555555555567,876.739943709797,876.739943709797,876.739943709797,945.6044344357877,945.6044344357877,965.159191467871,1083.3338314200678,1083.3338314200678,1083.3338314200678,1083.3338314200678
Influenza A Virus Replication Cycle,0.5,591.0126984126993,658.7618516681438,716.6007789960081,759.3374408675104,790.3724256283335,790.3724256283335,790.3724256283335,790.3724256283335,790.3724256283335,873.9706096099984,941.960912840244
Influenza A Virus Replication Cycle,0.5,290.2916666666667,684.6002111111112,1016.1873930498141,1016.1873930498141,1016.1873930498141,1016.1873930498141,1016.1873930498141,1016.1873930498141,1016.1873930498141,1016.1873930498141,1016.1873930498141
Influenza A Virus Replication Cycle,0.5,289.49880952380954,946.2545865912244,946.2545865912244,946.2545865912244,1020.70706447188,1020.70706447188,1131.7408854166667,1131.7408854166667,1131.7408854166667,1131.7408854166667,1131.7408854166667
Influenza A Virus Replication Cycle,0.5,241.96333333333286,701.4758373487861,797.2049695753435,797.2049695753435,797.2049695753435,797.2049695753435,1043.6634561566907,1043.6634561566907,1043.6634561566907,1043.6634561566907,1043.6634561566907
Influenza A Virus Replication Cycle,0.5,644.4916666666658,958.49540646186,958.49540646186,958.49540646186,1117.6395833333333,1117.6395833333333,1117.6395833333333,1117.6395833333333,1117.6395833333333,1117.6395833333333,1117.6395833333333
Influenza A Virus Replication Cycle,0.5,558.6742857142867,888.9797012235783,1095.7246969948055,1095.7246969948055,1095.7246969948055,1095.7246969948055,1095.7246969948055,1095.7246969948055,1095.7246969948055,1095.7246969948055,1132.434234134422
Influenza A Virus Replication Cycle,0.5,274.1887152777779,906.496943227883,906.496943227883,1010.4025917542547,1071.1865246551824,1076.226234610508,1076.226234610508,1076.226234610508,1076.226234610508,1076.226234610508,1076.226234610508
Influenza A Virus Replication Cycle,0.5,284.9916666666666,665.1417268764085,710.3043931042577,960.6414586330177,960.6414586330177,1058.7714233841687,1058.7714233841687,1058.7714233841687,1058.7714233841687,1058.7714233841687,1058.7714233841687
Influenza A Virus Replication Cycle,0.5,232.77733072916615,729.273630803612,729.273630803612,749.5634395768551,749.5634395768551,943.7732610211041,1078.7232510288065,1083.5576131687242,1095.0266203703702,1099.626414609053,1100.5266203703702
Influenza A Virus Replication Cycle,0.5,612.488888888889,748.845756929431,748.845756929431,865.4515968934276,865.4515968934276,865.4515968934276,865.4515968934276,865.4515968934276,865.4515968934276,865.4515968934276,1047.48571208243
Influenza A Virus Replication Cycle,0.5,555.0976190476194,781.8243368404778,781.8243368404778,781.8243368404778,905.4207134464109,1015.9059586331721,1015.9059586331721,1015.9059586331721,1015.9059586331721,1106.1339285714287,1106.1339285714287
Influenza A Virus Replication Cycle,0.5,270.453125,703.2737286671324,926.6094570585122,926.6094570585122,926.6094570585122,926.6094570585122,954.3087105624163,954.3087105624163,954.3087105624163,1096.9294703595726,1096.9294703595726
Influenza A Virus Replication Cycle,0.5,282.01309523809533,915.1007695986256,1031.5370127865638,1031.5370127865638,1031.5370127865638,1031.5370127865638,1031.5370127865638,1031.5370127865638,1031.5370127865638,1031.5370127865638,1031.5370127865638
Influenza A Virus Replication Cycle,0.5,245.30391203703658,847.3875622955388,847.3875622955388,847.3875622955388,847.3875622955388,847.3875622955388,847.3875622955388,847.3875622955388,847.3875622955388,847.3875622955388,847.3875622955388
Influenza A Virus Replication Cycle,0.5,628.6492063492063,774.8918473426346,776.8262697798655,776.8262697798655,776.8262697798655,787.0954057106909,841.0396930737503,841.0396930737503,842.1805099447561,959.4575444577218,1018.4058884929631
Influenza A Virus Replication Cycle,0.5,611.7166666666673,870.7044673510411,1003.7975818622473,1003.7975818622473,1003.7975818622473,1003.7975818622473,1003.7975818622473,1003.7975818622473,1003.7975818622473,1028.2863771321909,1055.5290260464067
Influenza A Virus Replication Cycle,0.5,280.8208333333334,694.8169509640477,810.0927312804104,961.9516382824419,961.9516382824419,961.9516382824419,961.9516382824419,961.9516382824419,961.9516382824419,961.9516382824419,961.9516382824419
Influenza A Virus Replication Cycle,0.5,318.81666666666666,1125.0933641975312,1125.0933641975312,1125.0933641975312,1125.0933641975312,1125.0933641975312,1125.0933641975312,1125.0933641975312,1125.0933641975312,1125.0933641975312,1125.0933641975312
Influenza A Virus Replication Cycle,0.5,256.9002380952377,1125.9303385416667,1125.9303385416667,1125.9303385416667,1125.9303385416667,1125.9303385416667,1125.9303385416667,1125.9303385416667,1125.9303385416667,1125.9303385416667,1125.9303385416667
Influenza A Virus Replication Cycle,0.5,671.4865079365064,712.0916579013718,846.1571248372388,846.1571248372388,932.9439367993059,932.9439367993059,932.9439367993059,932.9439367993059,932.9439367993059,932.9439367993059,932.9439367993059
Influenza A Virus Replication Cycle,0.5,524.9301587301592,648.8540444444449,681.6833333333328,681.6833333333328,694.1791666666662,846.9367324191122,846.9367324191122,965.9753479600677,965.9753479600677,965.9753479600677,965.9753479600677
Influenza A Virus Replication Cycle,0.5,273.09583333333325,991.3130156867713,991.3130156867713,1055.2162513733288,1055.2162513733288,1055.2162513733288,1055.2162513733288,1055.2162513733288,1055.2162513733288,1055.2162513733288,1055.2162513733288
Influenza A Virus Replication Cycle,0.5,277.4991666666667,835.4996207674744,835.4996207674744,959.364729004487,959.364729004487,959.364729004487,959.364729004487,959.364729004487,959.364729004487,959.364729004487,959.364729004487
Influenza A Virus Replication Cycle,0.5,233.99888888888844,928.5600639213035,1044.875,1044.875,1044.875,1145.2757812500001,1145.2757812500001,1145.2757812500001,1145.2757812500001,1145.2757812500001,1145.2757812500001
Influenza A Virus Replication Cycle,0.5,572.8555555555567,837.3366898999082,837.3366898999082,837.3366898999082,837.3366898999082,837.3366898999082,837.3366898999082,946.0811892925461,1009.468253968249,1009.468253968249,1009.468253968249
# TOTAL_ITERATIONS=10,PER_ITERATION=10,KEEP=2
ABA_GA_BASE_A,0.01,311.71313474579495,313.3889257909046,343.7099952329912,346.7966534851113,346.7966534851113,354.7025384895525,355.03470207651293,355.7013687431796,355.7013687431796,355.7013687431796,355.7013687431796
ABA_GA_BASE_A,0.01,311.71313474579495,313.9222850725924,315.59673406531266,315.59673406531266,315.59673406531266,316.7935814317102,316.7935814317102,326.2577717405707,326.2577717405707,328.2577717405707,330.54944706597155
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,312.15284638771305,312.15284638771305,313.72436865290524,313.72436865290524,314.5086823783954,314.5086823783954,314.5086823783954
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,316.26830583383804,317.26484562622556,324.40858684315174,324.40858684315174,324.40858684315174
ABA_GA_BASE_A,0.01,311.71313474579495,313.40210052818634,314.76897686188533,314.76897686188533,316.1738211525427,341.89231335711463,348.9787437241332,348.9787437241332,348.9787437241332,348.9787437241332,348.9787437241332
ABA_GA_BASE_A,0.01,311.71313474579495,312.02058838089266,313.29139171696505,314.29139171696505,314.9127816801014,318.49473350828805,320.1836992906794,320.1836992906794,320.7715275015485,320.7715275015485,321.70731291779447
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,325.03325695859945,326.9392633784597,327.39754865335397,329.8954114662992,329.8954114662992
ABA_GA_BASE_A,0.01,311.71313474579495,315.7840938581315,315.901740916955,326.8468101211073,341.3540379387049,343.8540379387049,344.9016203703703,345.5010967622343,347.9016203703703,347.9016203703703,347.9016203703703
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.94077644212575,311.94077644212575,311.94077644212575,311.94077644212575,311.94077644212575,312.0392001253245,314.828125,315.091112012987,315.341112012987
ABA_GA_BASE_A,0.01,311.71313474579495,337.47569444444446,337.47569444444446,337.47569444444446,337.47569444444446,337.47569444444446,337.47569444444446,341.47569444444446,341.47569444444446,341.47569444444446,341.47569444444446
ABA_GA_BASE_A,0.01,311.71313474579495,312.5962340062603,312.5962340062603,312.5962340062603,312.5962340062603,318.8011642156863,323.5542774146513,337.3011642156863,337.3011642156863,337.3011642156863,352.8923611111111
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,313.14280374207016,317.1393976002016,334.0099877450981,334.0099877450981,334.0099877450981,343.3064655954975,344.5286878177197
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.71313474579495,312.300962956664,312.300962956664,327.92499999999995,333.83124999999995,334.83124999999995,336.9875,341.6583333333333,341.6583333333333
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,325.09117427968886,325.09117427968886,325.09117427968886,325.09117427968886,325.09117427968886,325.09117427968886,325.09117427968886,325.09117427968886,333.9691700960219
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.71313474579495,312.6543112163832,315.3310314691338,315.3310314691338,315.3310314691338,315.3310314691338,333.4699630103653,333.4699630103653,335.0043488235141
ABA_GA_BASE_A,0.01,311.71313474579495,332.3750930464779,332.3750930464779,333.1397989288308,335.174112654321,335.174112654321,337.174112654321,342.5849999999999,342.5849999999999,343.1137228260869,343.5422942546584
ABA_GA_BASE_A,0.01,311.71313474579495,313.56707155901574,313.56707155901574,313.56707155901574,318.56707155901574,318.56707155901574,319.789293781238,320.23373822568243,321.13373822568246,333.0745076130222,333.0745076130222
ABA_GA_BASE_A,0.01,311.71313474579495,317.69991987179486,317.69991987179486,317.69991987179486,317.69991987179486,317.69991987179486,317.69991987179486,320.1165865384615,340.95833333333337,342.2916666666667,342.2916666666667
ABA_GA_BASE_A,0.01,311.71313474579495,316.07146173088967,317.95381467206613,325.51708333333335,325.51708333333335,325.51708333333335,340.26708333333335,341.45599489795916,341.45599489795916,348.52498278723255,348.52498278723255
ABA_GA_BASE_A,0.01,311.71313474579495,312.70967453818247,320.43307002722463,321.43307002722463,322.43307002722463,322.43307002722463,322.43307002722463,322.43307002722463,322.447102426262,338.13800939118437,338.13800939118437
ABA_GA_BASE_A,0.01,311.71313474579495,312.10682947859004,312.10682947859004,314.9746670549778,314.9746670549778,315.38398943920214,315.38398943920214,315.38398943920214,315.38398943920214,318.51663073101304,318.9410828648077
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,312.6543112163832,312.6543112163832,313.56780602607176,313.56780602607176,313.96150075886686,321.91701388888885,332.1352678571428,332.1352678571428,332.56383928571427
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,321.9994533352557,321.9994533352557,345.5367883896478,350.2727233115468
ABA_GA_BASE_A,0.01,311.71313474579495,319.31423611111114,325.0086805555556,325.0086805555556,331.64756944444446,333.224647266314,337.2447916666667,342.2447916666667,345.578125,351.48214285714283,367.8071428571429
ABA_GA_BASE_A,0.01,311.71313474579495,311.71313474579495,311.8238613893936,312.5005242113851,312.6112508549837,312.6112508549837,312.6112508549837,314.3002166373751,314.3002166373751,314.3002166373751,317.828125
ABA_GA_BASE_A,0.05,311.71313474579495,316.2465998965612,316.2465998965612,323.14459839537506,323.14459839537506,323.14459839537506,323.14459839537506,323.14459839537506,323.14459839537506,323.14459839537506,323.14459839537506
ABA_GA_BASE_A,0.05,311.71313474579495,311.71313474579495,319.31423611111114,319.31423611111114,319.31423611111114,319.31423611111114,321.5920138888889,325.1753472222223,334.722295096022,334.722295096022,334.722295096022
ABA_GA_BASE_A,0.05,311.71313474579495,311.71313474579495,313.228125,314.828125,323.6892361111111,329.6892361111111,329.6892361111111,329.6892361111111,329.6892361111111,329.6892361111111,329.6892361111111
ABA_GA_BASE_A,0.05,311.71313474579495,311.71313474579495,311.915771740616,311.915771740616,311.915771740616,311.915771740616,316.59120828451285,316.59120828451285,316.59120828451285,316.59120828451285,316.59120828451285
ABA_GA_BASE_A,0.05,311.71313474579495,330.2586805555556,330.2586805555556,330.2586805555556,330.2586805555556,330.2586805555556,330.2586805555556,330.2586805555556,330.2586805555556,330.2586805555556,330.2586805555556
ABA_GA_BASE_A,0.05,311.71313474579495,313.34416224509346,313.34416224509346,324.6528158263517,343.8891689732749,343.8891689732749,344.3891689732749,344.3891689732749,344.3891689732749,344.3891689732749,344.3891689732749
ABA_GA_BASE_A,0.05,311.71313474579495,312.8135768834343,312.8135768834343,312.8135768834343,312.8135768834343,327.02712315291996,327.02712315291996,327.02712315291996,327.02712315291996,327.02712315291996,327.02712315291996
ABA_GA_BASE_A,0.05,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495
ABA_GA_BASE_A,0.05,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495
ABA_GA_BASE_A,0.05,311.71313474579495,311.71313474579495,319.64690627041983,319.64690627041983,323.89490894364593,323.89490894364593,323.89490894364593,323.89490894364593,323.89490894364593,330.44401902609843,330.44401902609843
ABA_GA_BASE_A,0.05,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,322.91140033928514,326.6485687360556,328.6444632543277,328.6444632543277,328.6444632543277,328.6444632543277,328.6444632543277
ABA_GA_BASE_A,0.05,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,311.71313474579495,329.7309027777778,329.7309027777778,329.7309027777778,329.7309027777778,329.7309027777778,329.7309027777778
