Regulator,Target,Sign,Model,Confidence Rank,Constraint,Direct
IL10R,SMAD3,unknown,Fake,4,,
IL10R,IL6,unknown,Fake,4,,
IL10R,IL2R_2,unknown,Fake,4,,
IL10R,IRAK,unknown,Fake,4,,
IL1R,CD8,unknown,Fake,4,,
IL1R,CD4,unknown,Fake,4,,
IL1R,STAT4,unknown,Fake,4,,
IL1R,IL17,unknown,Fake,4,,
IL1R,proliferation,unknown,Fake,4,,
IL1R,IL3,unknown,Fake,4,,
IL1R,IL25R,unknown,Fake,4,,
IL1R,RUNX3,unknown,Fake,4,,
IL1R,STAT5_2,unknown,Fake,4,,
IL1R,JAK1,unknown,Fake,4,,
IL1R,IL21R,unknown,Fake,4,,
IL1R,IL4R_2,unknown,Fake,4,,
IL1R,IL1R1,unknown,Fake,4,,
IL1R,THPOK,unknown,Fake,4,,
IL1R,TGFBR,unknown,Fake,4,,
IL1R,IL24,unknown,Fake,4,,
IL1R,STAT6,unknown,Fake,4,,
IL1R,ST2,unknown,Fake,4,,
IL1R,STAT1_2,unknown,Fake,4,,
IL1R,CMAF,unknown,Fake,4,,
IL1R,IL13,unknown,Fake,4,,
IL1R,IL25,unknown,Fake,4,,
IL1R,IL2R,unknown,Fake,4,,
IL1R,IL10,unknown,Fake,4,,
IL1R,IL33R,unknown,Fake,4,,
IL1R,IL22,unknown,Fake,4,,
IL1R,TBET,unknown,Fake,4,,
IL1R,IL2,unknown,Fake,4,,
IL1R,IFNGR_2,unknown,Fake,4,,
IL1R,IFNG_2,unknown,Fake,4,,
IL1R,GATA3,unknown,Fake,4,,
IL1R,GZMB,unknown,Fake,4,,
IL1R,IL23R,unknown,Fake,4,,
IL1R,IL23,unknown,Fake,4,,
IL1R,IL35,unknown,Fake,4,,
IL1R,FOXP3,unknown,Fake,4,,
IL1R,IL6R,unknown,Fake,4,,
IL1R,NFAT,unknown,Fake,4,,
IL1R,IRF1,unknown,Fake,4,,
IL1R,PU1,unknown,Fake,4,,
IL1R,EOMES,unknown,Fake,4,,
IL1R,IL12RB2,unknown,Fake,4,,
IL1R,IL12RB1_2,unknown,Fake,4,,
IL1R,IL21,unknown,Fake,4,,
IL1R,STAT1,unknown,Fake,4,,
IL1R,IL2RA,unknown,Fake,4,,
IL1R,IL12R,unknown,Fake,4,,
IL1R,IL31,unknown,Fake,4,,
IL1R,IL4RA_2,unknown,Fake,4,,
IL1R,IL10R,unknown,Fake,4,,
IL1R,SOCS1,unknown,Fake,4,,
IL1R,IL1R,unknown,Fake,4,,
IL1R,TGFB,unknown,Fake,4,,
IL1R,IFNGR,unknown,Fake,4,,
IL1R,IL9,unknown,Fake,4,,
IL1R,IFNG,unknown,Fake,4,,
IL1R,IL5,unknown,Fake,4,,
IL1R,IL4R,unknown,Fake,4,,
IL1R,SMAD2,unknown,Fake,4,,
IL1R,BCL6,unknown,Fake,4,,
IL1R,IL4,unknown,Fake,4,,
IL1R,NFKB,unknown,Fake,4,,
IL1R,TBET_2,unknown,Fake,4,,
IL1R,PRF1,unknown,Fake,4,,
IL1R,RORGT,unknown,Fake,4,,
IL1R,STAT5,unknown,Fake,4,,
IL1R,IL18R,unknown,Fake,4,,
IL1R,SMAD3,unknown,Fake,4,,
IL1R,IL6,unknown,Fake,4,,
IL1R,IL2R_2,unknown,Fake,4,,
IL1R,IRAK,unknown,Fake,4,,
IL6_e,CD8,unknown,Fake,4,,
IL6_e,CD4,unknown,Fake,4,,
IL6_e,STAT4,unknown,Fake,4,,
IL6_e,IL17,unknown,Fake,4,,
IL6_e,proliferation,unknown,Fake,4,,
IL6_e,IL3,unknown,Fake,4,,
IL6_e,IL25R,unknown,Fake,4,,
IL6_e,RUNX3,unknown,Fake,4,,
IL6_e,STAT5_2,unknown,Fake,4,,
IL6_e,JAK1,unknown,Fake,4,,
IL6_e,IL21R,unknown,Fake,4,,
IL6_e,IL4R_2,unknown,Fake,4,,
IL6_e,IL1R1,unknown,Fake,4,,
IL6_e,THPOK,unknown,Fake,4,,
IL6_e,TGFBR,unknown,Fake,4,,
IL6_e,IL24,unknown,Fake,4,,
IL6_e,STAT6,unknown,Fake,4,,
IL6_e,ST2,unknown,Fake,4,,
IL6_e,STAT1_2,unknown,Fake,4,,
IL6_e,CMAF,unknown,Fake,4,,
IL6_e,IL13,unknown,Fake,4,,
IL6_e,IL25,unknown,Fake,4,,
IL6_e,STAT3,unknown,Fake,4,,
IL6_e,IL2R,unknown,Fake,4,,
IL6_e,IL10,unknown,Fake,4,,
IL6_e,IL33R,unknown,Fake,4,,
IL6_e,IL22,unknown,Fake,4,,
IL6_e,TBET,unknown,Fake,4,,
IL6_e,IL2,unknown,Fake,4,,
IL6_e,IFNGR_2,unknown,Fake,4,,
IL6_e,IFNG_2,unknown,Fake,4,,
IL6_e,GATA3,unknown,Fake,4,,
IL6_e,GZMB,unknown,Fake,4,,
IL6_e,IL23R,unknown,Fake,4,,
IL6_e,IL23,unknown,Fake,4,,
IL6_e,IL35,unknown,Fake,4,,
IL6_e,FOXP3,unknown,Fake,4,,
IL6_e,NFAT,unknown,Fake,4,,
IL6_e,IRF1,unknown,Fake,4,,
IL6_e,PU1,unknown,Fake,4,,
IL6_e,EOMES,unknown,Fake,4,,
IL6_e,IL12RB2,unknown,Fake,4,,
IL6_e,IL12RB1_2,unknown,Fake,4,,
IL6_e,IL21,unknown,Fake,4,,
IL6_e,STAT1,unknown,Fake,4,,
IL6_e,IL2RA,unknown,Fake,4,,
IL6_e,IL12R,unknown,Fake,4,,
IL6_e,IL31,unknown,Fake,4,,
IL6_e,IL4RA_2,unknown,Fake,4,,
IL6_e,IL10R,unknown,Fake,4,,
IL6_e,SOCS1,unknown,Fake,4,,
IL6_e,IL1R,unknown,Fake,4,,
IL6_e,TGFB,unknown,Fake,4,,
IL6_e,IFNGR,unknown,Fake,4,,
IL6_e,IL9,unknown,Fake,4,,
IL6_e,IFNG,unknown,Fake,4,,
IL6_e,IL5,unknown,Fake,4,,
IL6_e,IL4R,unknown,Fake,4,,
IL6_e,SMAD2,unknown,Fake,4,,
IL6_e,BCL6,unknown,Fake,4,,
IL6_e,IL4,unknown,Fake,4,,
IL6_e,NFKB,unknown,Fake,4,,
IL6_e,TBET_2,unknown,Fake,4,,
IL6_e,PRF1,unknown,Fake,4,,
IL6_e,RORGT,unknown,Fake,4,,
IL6_e,STAT5,unknown,Fake,4,,
IL6_e,IL18R,unknown,Fake,4,,
IL6_e,SMAD3,unknown,Fake,4,,
IL6_e,IL6,unknown,Fake,4,,
IL6_e,IL2R_2,unknown,Fake,4,,
IL6_e,IRAK,unknown,Fake,4,,
TGFB,CD8,unknown,Fake,4,,
TGFB,CD4,unknown,Fake,4,,
TGFB,STAT4,unknown,Fake,4,,
TGFB,IL17,unknown,Fake,4,,
TGFB,proliferation,unknown,Fake,4,,
TGFB,IL3,unknown,Fake,4,,
TGFB,IL25R,unknown,Fake,4,,
TGFB,RUNX3,unknown,Fake,4,,
TGFB,STAT5_2,unknown,Fake,4,,
TGFB,JAK1,unknown,Fake,4,,
TGFB,IL21R,unknown,Fake,4,,
TGFB,IL4R_2,unknown,Fake,4,,
TGFB,IL1R1,unknown,Fake,4,,
TGFB,THPOK,unknown,Fake,4,,
TGFB,IL24,unknown,Fake,4,,
TGFB,STAT6,unknown,Fake,4,,
TGFB,ST2,unknown,Fake,4,,
TGFB,STAT1_2,unknown,Fake,4,,
TGFB,CMAF,unknown,Fake,4,,
TGFB,IL13,unknown,Fake,4,,
TGFB,IL25,unknown,Fake,4,,
TGFB,STAT3,unknown,Fake,4,,
TGFB,IL2R,unknown,Fake,4,,
TGFB,IL10,unknown,Fake,4,,
TGFB,IL33R,unknown,Fake,4,,
TGFB,IL22,unknown,Fake,4,,
TGFB,TBET,unknown,Fake,4,,
TGFB,IL2,unknown,Fake,4,,
TGFB,IFNGR_2,unknown,Fake,4,,
TGFB,IFNG_2,unknown,Fake,4,,
TGFB,GATA3,unknown,Fake,4,,
TGFB,GZMB,unknown,Fake,4,,
TGFB,IL23R,unknown,Fake,4,,
TGFB,IL23,unknown,Fake,4,,
TGFB,IL35,unknown,Fake,4,,
TGFB,FOXP3,unknown,Fake,4,,
TGFB,IL6R,unknown,Fake,4,,
TGFB,NFAT,unknown,Fake,4,,
TGFB,IRF1,unknown,Fake,4,,
TGFB,PU1,unknown,Fake,4,,
TGFB,EOMES,unknown,Fake,4,,
TGFB,IL12RB2,unknown,Fake,4,,
TGFB,IL12RB1_2,unknown,Fake,4,,
TGFB,IL21,unknown,Fake,4,,
TGFB,STAT1,unknown,Fake,4,,
TGFB,IL2RA,unknown,Fake,4,,
TGFB,IL12R,unknown,Fake,4,,
TGFB,IL31,unknown,Fake,4,,
TGFB,IL4RA_2,unknown,Fake,4,,
TGFB,IL10R,unknown,Fake,4,,
TGFB,SOCS1,unknown,Fake,4,,
TGFB,IL1R,unknown,Fake,4,,
TGFB,TGFB,unknown,Fake,4,,
TGFB,IFNGR,unknown,Fake,4,,
TGFB,IL9,unknown,Fake,4,,
TGFB,IFNG,unknown,Fake,4,,
TGFB,IL5,unknown,Fake,4,,
TGFB,IL4R,unknown,Fake,4,,
TGFB,SMAD2,unknown,Fake,4,,
TGFB,IL4,unknown,Fake,4,,
TGFB,NFKB,unknown,Fake,4,,
TGFB,TBET_2,unknown,Fake,4,,
TGFB,PRF1,unknown,Fake,4,,
TGFB,RORGT,unknown,Fake,4,,
TGFB,STAT5,unknown,Fake,4,,
TGFB,IL18R,unknown,Fake,4,,
TGFB,SMAD3,unknown,Fake,4,,
TGFB,IL6,unknown,Fake,4,,
TGFB,IL2R_2,unknown,Fake,4,,
TGFB,IRAK,unknown,Fake,4,,
IFNGR,CD8,unknown,Fake,4,,
IFNGR,CD4,unknown,Fake,4,,
IFNGR,STAT4,unknown,Fake,4,,
IFNGR,IL17,unknown,Fake,4,,
IFNGR,proliferation,unknown,Fake,4,,
IFNGR,IL3,unknown,Fake,4,,
IFNGR,IL25R,unknown,Fake,4,,
IFNGR,RUNX3,unknown,Fake,4,,
IFNGR,STAT5_2,unknown,Fake,4,,
IFNGR,IL21R,unknown,Fake,4,,
IFNGR,IL4R_2,unknown,Fake,4,,
IFNGR,IL1R1,unknown,Fake,4,,
IFNGR,THPOK,unknown,Fake,4,,
IFNGR,TGFBR,unknown,Fake,4,,
IFNGR,IL24,unknown,Fake,4,,
IFNGR,STAT6,unknown,Fake,4,,
IFNGR,ST2,unknown,Fake,4,,
IFNGR,CMAF,unknown,Fake,4,,
IFNGR,IL13,unknown,Fake,4,,
IFNGR,IL25,unknown,Fake,4,,
IFNGR,STAT3,unknown,Fake,4,,
IFNGR,IL2R,unknown,Fake,4,,
IFNGR,IL10,unknown,Fake,4,,
IFNGR,IL33R,unknown,Fake,4,,
IFNGR,IL22,unknown,Fake,4,,
IFNGR,TBET,unknown,Fake,4,,
IFNGR,IL2,unknown,Fake,4,,
IFNGR,IFNG_2,unknown,Fake,4,,
IFNGR,GATA3,unknown,Fake,4,,
IFNGR,GZMB,unknown,Fake,4,,
IFNGR,IL23R,unknown,Fake,4,,
IFNGR,IL23,unknown,Fake,4,,
IFNGR,IL35,unknown,Fake,4,,
IFNGR,FOXP3,unknown,Fake,4,,
IFNGR,IL6R,unknown,Fake,4,,
IFNGR,NFAT,unknown,Fake,4,,
IFNGR,IRF1,unknown,Fake,4,,
IFNGR,PU1,unknown,Fake,4,,
IFNGR,EOMES,unknown,Fake,4,,
IFNGR,IL12RB2,unknown,Fake,4,,
IFNGR,IL12RB1_2,unknown,Fake,4,,
IFNGR,IL21,unknown,Fake,4,,
IFNGR,IL2RA,unknown,Fake,4,,
IFNGR,IL12R,unknown,Fake,4,,
IFNGR,IL31,unknown,Fake,4,,
IFNGR,IL4RA_2,unknown,Fake,4,,
IFNGR,IL10R,unknown,Fake,4,,
IFNGR,SOCS1,unknown,Fake,4,,
IFNGR,IL1R,unknown,Fake,4,,
IFNGR,TGFB,unknown,Fake,4,,
IFNGR,IFNGR,unknown,Fake,4,,
IFNGR,IL9,unknown,Fake,4,,
IFNGR,IFNG,unknown,Fake,4,,
IFNGR,IL5,unknown,Fake,4,,
IFNGR,IL4R,unknown,Fake,4,,
IFNGR,SMAD2,unknown,Fake,4,,
IFNGR,BCL6,unknown,Fake,4,,
IFNGR,IL4,unknown,Fake,4,,
IFNGR,NFKB,unknown,Fake,4,,
IFNGR,TBET_2,unknown,Fake,4,,
IFNGR,PRF1,unknown,Fake,4,,
IFNGR,RORGT,unknown,Fake,4,,
IFNGR,STAT5,unknown,Fake,4,,
IFNGR,IL18R,unknown,Fake,4,,
IFNGR,SMAD3,unknown,Fake,4,,
IFNGR,IL6,unknown,Fake,4,,
IFNGR,IL2R_2,unknown,Fake,4,,
IFNGR,IRAK,unknown,Fake,4,,
IL9,CD8,unknown,Fake,4,,
IL9,CD4,unknown,Fake,4,,
IL9,STAT4,unknown,Fake,4,,
IL9,IL17,unknown,Fake,4,,
IL9,proliferation,unknown,Fake,4,,
IL9,IL3,unknown,Fake,4,,
IL9,IL25R,unknown,Fake,4,,
IL9,RUNX3,unknown,Fake,4,,
IL9,STAT5_2,unknown,Fake,4,,
IL9,JAK1,unknown,Fake,4,,
IL9,IL21R,unknown,Fake,4,,
IL9,IL4R_2,unknown,Fake,4,,
IL9,IL1R1,unknown,Fake,4,,
IL9,THPOK,unknown,Fake,4,,
IL9,TGFBR,unknown,Fake,4,,
IL9,IL24,unknown,Fake,4,,
IL9,STAT6,unknown,Fake,4,,
IL9,ST2,unknown,Fake,4,,
IL9,STAT1_2,unknown,Fake,4,,
IL9,CMAF,unknown,Fake,4,,
IL9,IL13,unknown,Fake,4,,
IL9,IL25,unknown,Fake,4,,
IL9,STAT3,unknown,Fake,4,,
IL9,IL2R,unknown,Fake,4,,
IL9,IL10,unknown,Fake,4,,
IL9,IL33R,unknown,Fake,4,,
IL9,IL22,unknown,Fake,4,,
IL9,IL2,unknown,Fake,4,,
IL9,IFNGR_2,unknown,Fake,4,,
IL9,GATA3,unknown,Fake,4,,
IL9,GZMB,unknown,Fake,4,,
IL9,IL23R,unknown,Fake,4,,
IL9,IL23,unknown,Fake,4,,
IL9,IL35,unknown,Fake,4,,
IL9,FOXP3,unknown,Fake,4,,
IL9,IL6R,unknown,Fake,4,,
IL9,NFAT,unknown,Fake,4,,
IL9,IRF1,unknown,Fake,4,,
IL9,PU1,unknown,Fake,4,,
IL9,EOMES,unknown,Fake,4,,
IL9,IL12RB2,unknown,Fake,4,,
IL9,IL12RB1_2,unknown,Fake,4,,
IL9,IL21,unknown,Fake,4,,
IL9,STAT1,unknown,Fake,4,,
IL9,IL2RA,unknown,Fake,4,,
IL9,IL12R,unknown,Fake,4,,
IL9,IL31,unknown,Fake,4,,
IL9,IL4RA_2,unknown,Fake,4,,
IL9,IL10R,unknown,Fake,4,,
IL9,SOCS1,unknown,Fake,4,,
IL9,IL1R,unknown,Fake,4,,
IL9,TGFB,unknown,Fake,4,,
IL9,IFNGR,unknown,Fake,4,,
IL9,IL9,unknown,Fake,4,,
IL9,IL5,unknown,Fake,4,,
IL9,IL4R,unknown,Fake,4,,
IL9,SMAD2,unknown,Fake,4,,
IL9,BCL6,unknown,Fake,4,,
IL9,IL4,unknown,Fake,4,,
IL9,NFKB,unknown,Fake,4,,
IL9,PRF1,unknown,Fake,4,,
IL9,RORGT,unknown,Fake,4,,
IL9,STAT5,unknown,Fake,4,,
IL9,IL18R,unknown,Fake,4,,
IL9,SMAD3,unknown,Fake,4,,
IL9,IL6,unknown,Fake,4,,
IL9,IL2R_2,unknown,Fake,4,,
IL9,IRAK,unknown,Fake,4,,
IL29R,CD8,unknown,Fake,4,,
IL29R,CD4,unknown,Fake,4,,
IL29R,STAT4,unknown,Fake,4,,
IL29R,IL17,unknown,Fake,4,,
IL29R,proliferation,unknown,Fake,4,,
IL29R,IL3,unknown,Fake,4,,
IL29R,IL25R,unknown,Fake,4,,
IL29R,RUNX3,unknown,Fake,4,,
IL29R,STAT5_2,unknown,Fake,4,,
IL29R,JAK1,unknown,Fake,4,,
IL29R,IL21R,unknown,Fake,4,,
IL29R,IL4R_2,unknown,Fake,4,,
IL29R,IL1R1,unknown,Fake,4,,
IL29R,THPOK,unknown,Fake,4,,
IL29R,TGFBR,unknown,Fake,4,,
IL29R,IL24,unknown,Fake,4,,
IL29R,STAT6,unknown,Fake,4,,
IL29R,ST2,unknown,Fake,4,,
IL29R,STAT1_2,unknown,Fake,4,,
IL29R,CMAF,unknown,Fake,4,,
IL29R,IL13,unknown,Fake,4,,
IL29R,IL25,unknown,Fake,4,,
IL29R,STAT3,unknown,Fake,4,,
IL29R,IL2R,unknown,Fake,4,,
IL29R,IL10,unknown,Fake,4,,
IL29R,IL33R,unknown,Fake,4,,
IL29R,IL22,unknown,Fake,4,,
IL29R,TBET,unknown,Fake,4,,
IL29R,IL2,unknown,Fake,4,,
IL29R,IFNGR_2,unknown,Fake,4,,
IL29R,IFNG_2,unknown,Fake,4,,
IL29R,GZMB,unknown,Fake,4,,
IL29R,IL23R,unknown,Fake,4,,
IL29R,IL23,unknown,Fake,4,,
IL29R,IL35,unknown,Fake,4,,
IL29R,FOXP3,unknown,Fake,4,,
IL29R,IL6R,unknown,Fake,4,,
IL29R,NFAT,unknown,Fake,4,,
IL29R,IRF1,unknown,Fake,4,,
IL29R,PU1,unknown,Fake,4,,
IL29R,EOMES,unknown,Fake,4,,
IL29R,IL12RB2,unknown,Fake,4,,
IL29R,IL12RB1_2,unknown,Fake,4,,
IL29R,IL21,unknown,Fake,4,,
IL29R,STAT1,unknown,Fake,4,,
IL29R,IL2RA,unknown,Fake,4,,
IL29R,IL12R,unknown,Fake,4,,
IL29R,IL31,unknown,Fake,4,,
IL29R,IL4RA_2,unknown,Fake,4,,
IL29R,IL10R,unknown,Fake,4,,
IL29R,SOCS1,unknown,Fake,4,,
IL29R,IL1R,unknown,Fake,4,,
IL29R,TGFB,unknown,Fake,4,,
IL29R,IFNGR,unknown,Fake,4,,
IL29R,IL9,unknown,Fake,4,,
IL29R,IFNG,unknown,Fake,4,,
IL29R,IL5,unknown,Fake,4,,
IL29R,IL4R,unknown,Fake,4,,
IL29R,SMAD2,unknown,Fake,4,,
IL29R,BCL6,unknown,Fake,4,,
IL29R,IL4,unknown,Fake,4,,
IL29R,NFKB,unknown,Fake,4,,
IL29R,TBET_2,unknown,Fake,4,,
IL29R,PRF1,unknown,Fake,4,,
IL29R,RORGT,unknown,Fake,4,,
IL29R,STAT5,unknown,Fake,4,,
IL29R,IL18R,unknown,Fake,4,,
IL29R,SMAD3,unknown,Fake,4,,
IL29R,IL6,unknown,Fake,4,,
IL29R,IL2R_2,unknown,Fake,4,,
IL29R,IRAK,unknown,Fake,4,,
IFNG,CD8,unknown,Fake,4,,
IFNG,CD4,unknown,Fake,4,,
IFNG,STAT4,unknown,Fake,4,,
IFNG,IL17,unknown,Fake,4,,
IFNG,proliferation,unknown,Fake,4,,
IFNG,IL3,unknown,Fake,4,,
IFNG,IL25R,unknown,Fake,4,,
IFNG,RUNX3,unknown,Fake,4,,
IFNG,STAT5_2,unknown,Fake,4,,
IFNG,JAK1,unknown,Fake,4,,
IFNG,IL21R,unknown,Fake,4,,
IFNG,IL4R_2,unknown,Fake,4,,
IFNG,IL1R1,unknown,Fake,4,,
IFNG,THPOK,unknown,Fake,4,,
IFNG,TGFBR,unknown,Fake,4,,
IFNG,IL24,unknown,Fake,4,,
IFNG,STAT6,unknown,Fake,4,,
IFNG,ST2,unknown,Fake,4,,
IFNG,STAT1_2,unknown,Fake,4,,
IFNG,CMAF,unknown,Fake,4,,
IFNG,IL13,unknown,Fake,4,,
IFNG,IL25,unknown,Fake,4,,
IFNG,STAT3,unknown,Fake,4,,
IFNG,IL2R,unknown,Fake,4,,
IFNG,IL10,unknown,Fake,4,,
IFNG,IL33R,unknown,Fake,4,,
IFNG,IL22,unknown,Fake,4,,
IFNG,TBET,unknown,Fake,4,,
IFNG,IL2,unknown,Fake,4,,
IFNG,GATA3,unknown,Fake,4,,
IFNG,GZMB,unknown,Fake,4,,
IFNG,IL23R,unknown,Fake,4,,
IFNG,IL23,unknown,Fake,4,,
IFNG,IL35,unknown,Fake,4,,
IFNG,FOXP3,unknown,Fake,4,,
IFNG,IL6R,unknown,Fake,4,,
IFNG,NFAT,unknown,Fake,4,,
IFNG,IRF1,unknown,Fake,4,,
IFNG,PU1,unknown,Fake,4,,
IFNG,EOMES,unknown,Fake,4,,
IFNG,IL12RB2,unknown,Fake,4,,
IFNG,IL12RB1_2,unknown,Fake,4,,
IFNG,IL21,unknown,Fake,4,,
IFNG,STAT1,unknown,Fake,4,,
IFNG,IL2RA,unknown,Fake,4,,
IFNG,IL12R,unknown,Fake,4,,
IFNG,IL31,unknown,Fake,4,,
IFNG,IL4RA_2,unknown,Fake,4,,
IFNG,IL10R,unknown,Fake,4,,
IFNG,SOCS1,unknown,Fake,4,,
IFNG,IL1R,unknown,Fake,4,,
IFNG,TGFB,unknown,Fake,4,,
IFNG,IL9,unknown,Fake,4,,
IFNG,IFNG,unknown,Fake,4,,
IFNG,IL5,unknown,Fake,4,,
IFNG,IL4R,unknown,Fake,4,,
IFNG,SMAD2,unknown,Fake,4,,
IFNG,BCL6,unknown,Fake,4,,
IFNG,IL4,unknown,Fake,4,,
IFNG,NFKB,unknown,Fake,4,,
IFNG,TBET_2,unknown,Fake,4,,
IFNG,PRF1,unknown,Fake,4,,
IFNG,RORGT,unknown,Fake,4,,
IFNG,STAT5,unknown,Fake,4,,
IFNG,IL18R,unknown,Fake,4,,
IFNG,SMAD3,unknown,Fake,4,,
IFNG,IL6,unknown,Fake,4,,
IFNG,IL2R_2,unknown,Fake,4,,
IFNG,IRAK,unknown,Fake,4,,
SMAD2,CD8,unknown,Fake,4,,
SMAD2,CD4,unknown,Fake,4,,
SMAD2,STAT4,unknown,Fake,4,,
SMAD2,IL17,unknown,Fake,4,,
SMAD2,proliferation,unknown,Fake,4,,
SMAD2,IL3,unknown,Fake,4,,
SMAD2,IL25R,unknown,Fake,4,,
SMAD2,RUNX3,unknown,Fake,4,,
SMAD2,STAT5_2,unknown,Fake,4,,
SMAD2,JAK1,unknown,Fake,4,,
SMAD2,IL21R,unknown,Fake,4,,
SMAD2,IL4R_2,unknown,Fake,4,,
SMAD2,IL1R1,unknown,Fake,4,,
SMAD2,THPOK,unknown,Fake,4,,
SMAD2,TGFBR,unknown,Fake,4,,
SMAD2,IL24,unknown,Fake,4,,
SMAD2,STAT6,unknown,Fake,4,,
SMAD2,ST2,unknown,Fake,4,,
SMAD2,STAT1_2,unknown,Fake,4,,
SMAD2,CMAF,unknown,Fake,4,,
SMAD2,IL13,unknown,Fake,4,,
SMAD2,IL25,unknown,Fake,4,,
SMAD2,STAT3,unknown,Fake,4,,
SMAD2,IL2R,unknown,Fake,4,,
SMAD2,IL10,unknown,Fake,4,,
SMAD2,IL33R,unknown,Fake,4,,
SMAD2,IL22,unknown,Fake,4,,
SMAD2,TBET,unknown,Fake,4,,
SMAD2,IL2,unknown,Fake,4,,
SMAD2,IFNGR_2,unknown,Fake,4,,
SMAD2,IFNG_2,unknown,Fake,4,,
SMAD2,GATA3,unknown,Fake,4,,
SMAD2,GZMB,unknown,Fake,4,,
SMAD2,IL23R,unknown,Fake,4,,
SMAD2,IL23,unknown,Fake,4,,
SMAD2,IL35,unknown,Fake,4,,
SMAD2,IL6R,unknown,Fake,4,,
SMAD2,NFAT,unknown,Fake,4,,
SMAD2,IRF1,unknown,Fake,4,,
SMAD2,PU1,unknown,Fake,4,,
SMAD2,EOMES,unknown,Fake,4,,
SMAD2,IL12RB2,unknown,Fake,4,,
SMAD2,IL12RB1_2,unknown,Fake,4,,
SMAD2,IL21,unknown,Fake,4,,
SMAD2,STAT1,unknown,Fake,4,,
SMAD2,IL2RA,unknown,Fake,4,,
SMAD2,IL12R,unknown,Fake,4,,
SMAD2,IL31,unknown,Fake,4,,
SMAD2,IL4RA_2,unknown,Fake,4,,
SMAD2,IL10R,unknown,Fake,4,,
SMAD2,SOCS1,unknown,Fake,4,,
SMAD2,IL1R,unknown,Fake,4,,
SMAD2,TGFB,unknown,Fake,4,,
SMAD2,IFNGR,unknown,Fake,4,,
SMAD2,IL9,unknown,Fake,4,,
SMAD2,IFNG,unknown,Fake,4,,
SMAD2,IL5,unknown,Fake,4,,
SMAD2,IL4R,unknown,Fake,4,,
SMAD2,SMAD2,unknown,Fake,4,,
SMAD2,BCL6,unknown,Fake,4,,
SMAD2,IL4,unknown,Fake,4,,
SMAD2,NFKB,unknown,Fake,4,,
SMAD2,TBET_2,unknown,Fake,4,,
SMAD2,PRF1,unknown,Fake,4,,
SMAD2,STAT5,unknown,Fake,4,,
SMAD2,IL18R,unknown,Fake,4,,
SMAD2,SMAD3,unknown,Fake,4,,
SMAD2,IL6,unknown,Fake,4,,
SMAD2,IL2R_2,unknown,Fake,4,,
SMAD2,IRAK,unknown,Fake,4,,
IL4R,CD8,unknown,Fake,4,,
IL4R,CD4,unknown,Fake,4,,
IL4R,STAT4,unknown,Fake,4,,
IL4R,IL17,unknown,Fake,4,,
IL4R,proliferation,unknown,Fake,4,,
IL4R,IL3,unknown,Fake,4,,
IL4R,IL25R,unknown,Fake,4,,
IL4R,RUNX3,unknown,Fake,4,,
IL4R,JAK1,unknown,Fake,4,,
IL4R,IL21R,unknown,Fake,4,,
IL4R,IL1R1,unknown,Fake,4,,
IL4R,THPOK,unknown,Fake,4,,
IL4R,TGFBR,unknown,Fake,4,,
IL4R,IL24,unknown,Fake,4,,
IL4R,ST2,unknown,Fake,4,,
IL4R,STAT1_2,unknown,Fake,4,,
IL4R,CMAF,unknown,Fake,4,,
IL4R,IL13,unknown,Fake,4,,
IL4R,IL25,unknown,Fake,4,,
IL4R,STAT3,unknown,Fake,4,,
IL4R,IL2R,unknown,Fake,4,,
IL4R,IL10,unknown,Fake,4,,
IL4R,IL33R,unknown,Fake,4,,
IL4R,IL22,unknown,Fake,4,,
IL4R,TBET,unknown,Fake,4,,
IL4R,IL2,unknown,Fake,4,,
IL4R,IFNGR_2,unknown,Fake,4,,
IL4R,IFNG_2,unknown,Fake,4,,
IL4R,GATA3,unknown,Fake,4,,
IL4R,GZMB,unknown,Fake,4,,
IL4R,IL23R,unknown,Fake,4,,
IL4R,IL23,unknown,Fake,4,,
IL4R,IL35,unknown,Fake,4,,
IL4R,FOXP3,unknown,Fake,4,,
IL4R,IL6R,unknown,Fake,4,,
IL4R,NFAT,unknown,Fake,4,,
IL4R,IRF1,unknown,Fake,4,,
IL4R,PU1,unknown,Fake,4,,
IL4R,EOMES,unknown,Fake,4,,
IL4R,IL12RB2,unknown,Fake,4,,
IL4R,IL12RB1_2,unknown,Fake,4,,
IL4R,IL21,unknown,Fake,4,,
IL4R,STAT1,unknown,Fake,4,,
IL4R,IL2RA,unknown,Fake,4,,
IL4R,IL12R,unknown,Fake,4,,
IL4R,IL31,unknown,Fake,4,,
IL4R,IL4RA_2,unknown,Fake,4,,
IL4R,IL10R,unknown,Fake,4,,
IL4R,SOCS1,unknown,Fake,4,,
IL4R,IL1R,unknown,Fake,4,,
IL4R,TGFB,unknown,Fake,4,,
IL4R,IFNGR,unknown,Fake,4,,
IL4R,IL9,unknown,Fake,4,,
IL4R,IFNG,unknown,Fake,4,,
IL4R,IL5,unknown,Fake,4,,
IL4R,IL4R,unknown,Fake,4,,
IL4R,SMAD2,unknown,Fake,4,,
IL4R,BCL6,unknown,Fake,4,,
IL4R,IL4,unknown,Fake,4,,
IL4R,NFKB,unknown,Fake,4,,
IL4R,TBET_2,unknown,Fake,4,,
IL4R,PRF1,unknown,Fake,4,,
